location;metric;Other unintentional injuries;Self-harm;Interpersonal violence;Exposure to forces of nature;Environmental heat and cold exposure;Ebola;Neonatal disorders;Protein-energy malnutrition;Other nutritional deficiencies;Sexually transmitted infections excluding HIV;Acute hepatitis;Other unspecified infectious diseases;Esophageal cancer;Stomach cancer;Liver cancer;Inflammatory bowel disease;Vascular intestinal disorders;Gallbladder and biliary diseases;Pancreatitis;Other digestive diseases;Alzheimer's disease and other dementias;Meningitis;Encephalitis;Diphtheria;Whooping cough;Tetanus;Measles;Varicella and herpes zoster;Malaria;Chagas disease;Leishmaniasis;African trypanosomiasis;Schistosomiasis;Cysticercosis;Cystic echinococcosis;Dengue;Yellow fever;Hypertensive heart disease;Cardiomyopathy and myocarditis;Atrial fibrillation and flutter;Aortic aneurysm;Peripheral artery disease;Endocarditis;Non-rheumatic valvular heart disease;Chronic obstructive pulmonary disease;Pneumoconiosis;Asthma;Interstitial lung disease and pulmonary sarcoidosis;Other chronic respiratory diseases;Cirrhosis and other chronic liver diseases;Road injuries;Other transport injuries;Other skin and subcutaneous diseases;Sudden infant death syndrome;Falls;Drowning;Fire, heat, and hot substances;Poisonings;Parkinson's disease;Idiopathic epilepsy;Multiple sclerosis;Motor neuron disease;Other neurological disorders;Alcohol use disorders;Drug use disorders;Eating disorders;Diabetes mellitus;Tuberculosis;HIV/AIDS;Lip and oral cavity cancer;Nasopharynx cancer;Other pharynx cancer;Gallbladder and biliary tract cancer;Pancreatic cancer;Malignant skin melanoma;Non-melanoma skin cancer;Ovarian cancer;Testicular cancer;Kidney cancer;Bladder cancer;Hemoglobinopathies and hemolytic anemias;Endocrine, metabolic, blood, and immune disorders;Rheumatoid arthritis;Other musculoskeletal disorders;Congenital birth defects;Upper respiratory infections;Otitis media;Executions and police conflict;Other neglected tropical diseases;Maternal disorders;Exposure to mechanical forces;Adverse effects of medical treatment;Gynecological diseases;Appendicitis;Brain and central nervous system cancer;Thyroid cancer;Mesothelioma;Hodgkin lymphoma;Non-Hodgkin lymphoma;Multiple myeloma;Leukemia;Other neoplasms;Rheumatic heart disease;Other malignant neoplasms;Other cardiovascular and circulatory diseases;Diarrheal diseases;Bacterial skin diseases;Upper digestive system diseases;Foreign body;Conflict and terrorism;Typhoid and paratyphoid;Invasive Non-typhoidal Salmonella (iNTS);Rabies;Intestinal nematode infections;Other intestinal infectious diseases;Lower respiratory infections;Acute glomerulonephritis;Chronic kidney disease;Urinary diseases and male infertility;Ischemic heart disease;Zika virus;Paralytic ileus and intestinal obstruction;Larynx cancer;Animal contact;Tracheal, bronchus, and lung cancer;Breast cancer;Cervical cancer;Uterine cancer;Prostate cancer;Colon and rectum cancer;Decubitus ulcer;Stroke;Inguinal, femoral, and abdominal hernia
Sao Tome and Principe;Percent;0.002029602;0.004078631;0.010468779;0;7.67E-05;0;0.041582609;0.006666567;0.000565433;0.003190233;0.002238544;0.004573106;0.00504022;0.016433269;0.002991991;0.000349303;0.000654589;0.001261817;0.002901537;0.0017064;0.014160461;0.004764341;0.002913428;9.62E-06;0.003139156;0.001866882;0.000880138;0.00055131;0.012177716;0;0;0;0.000126932;5.68E-05;5.11E-06;6.04E-06;0.00057365;0.007403201;0.005615814;0.003178593;0.001510799;0.000337269;0.001088661;0.00116518;0.047918535;0.000108261;0.024809233;0.001377307;0.003685353;0.048947442;0.020703416;0.002339636;3.43E-05;0.000935418;0.016395584;0.002602858;0.000560315;0.001200448;0.004621406;0.003861693;0.000217019;0.000596808;0.001475203;0.001956099;0.000873007;3.46E-06;0.015064986;0.019533335;0.000288504;0.000903252;0.000185411;0.000304107;0.002498262;0.003037599;0.000231987;0.000244968;0.004021342;7.90E-05;0.001291928;0.004522523;0.005745061;0.00388679;0.000196551;0.000936655;0.016715738;6.88E-05;2.18E-07;2.52E-05;0.005529397;0.005816322;0.00333689;0.002260106;0.000162038;0.000240848;0.000565881;0.00028424;0.000119695;9.02E-05;0.0036298;0.000947833;0.003792435;0.000408596;0.004609019;0.018603267;0.019271446;0.011975696;0.001644584;0.00314149;0.003082893;0;0.003433754;0.003282558;0.000290159;4.81E-05;2.76E-05;0.107924368;4.04E-06;0.049007482;0.007026537;0.123704383;0;0.00487649;0.001114873;9.49E-05;0.019389361;0.012010671;0.016100418;0.002326172;0.008511091;0.013876;0.00016552;0.103152585;0.000774814
Belarus;Number;139.1604367;2272.414382;776.440702;0;619.3974404;0;160.226986;24.44112761;20.93687622;7.921385003;19.10719479;17.74026775;470.8200043;2224.872898;376.8651911;58.11528655;517.3651465;168.4858771;585.8123943;105.4863239;3685.433628;48.72166247;122.1266252;0.007199906;0.032916749;0.088999063;0.008415133;0.985875738;0;0;0;0;0;0.085595557;1.091808345;0;0;382.2853332;1401.181904;751.6827937;381.5499142;174.7639242;80.31746647;38.60774259;2241.32336;6.632194365;126.8323702;47.01763301;16.11015701;2234.593072;1049.347213;11.61390023;2.050119351;15.70660777;1041.589764;644.7427282;680.8131518;348.8318585;632.0144766;135.9167988;46.35994198;27.12515292;73.02758488;2972.514325;235.4426025;0.240234902;393.4303197;298.1463519;293.7058941;462.1636564;48.31053361;294.7746302;201.0112487;1121.58195;250.9583618;152.7987912;517.548922;20.76463462;710.2847301;420.5920506;20.86093027;136.9483066;16.22963106;20.27856081;273.2076016;5.756391414;0.010972163;3.339872019;1.534476841;13.18358507;150.6467884;52.07141101;4.221419127;20.94944243;455.9454643;96.08754664;49.43869545;63.66418998;334.2496232;232.9043307;643.4318828;53.98743727;258.0265031;773.312916;346.3537113;12.54049034;27.1354238;256.033278;372.7117166;0;0.023552294;0.182598586;17.3688927;0;0.637408346;1154.711173;4.235114714;499.7920086;519.9005128;54617.8597;0;164.1362196;343.9194874;13.29662435;3543.485903;1297.087686;507.3055119;223.7898497;1042.044082;2734.019835;3.783784384;16906.25948;77.42198881
Belarus;Percent;0.001140602;0.018626984;0.006362925;0;0.005074021;0;0.001316688;0.000200467;0.00017167;6.49E-05;0.000156634;0.000145539;0.003859679;0.018250276;0.003091569;0.000477015;0.004251368;0.00138372;0.004804573;0.000865122;0.030281787;0.000399497;0.001001372;5.90E-08;2.70E-07;7.26E-07;6.90E-08;8.10E-06;0;0;0;0;0;7.01E-07;8.95E-06;0;0;0.003133677;0.011482273;0.006185034;0.003131507;0.001436717;0.000658303;0.000316943;0.018414757;5.44E-05;0.001040252;0.00038552;0.000132136;0.01830639;0.008602734;9.52E-05;1.68E-05;0.000128763;0.008539773;0.005286908;0.005581105;0.002859073;0.005196895;0.001113894;0.000379232;0.000222242;0.000598766;0.024371357;0.001930721;1.96E-06;0.003230649;0.002442865;0.002436516;0.003787906;0.000395785;0.002414131;0.001649955;0.009199161;0.002058927;0.001255691;0.00424261;0.000170523;0.005826695;0.003453215;0.000171301;0.001124181;0.000133217;0.000166598;0.002240695;4.72E-05;9.00E-08;2.74E-05;1.26E-05;0.000107699;0.001235043;0.000427135;3.45E-05;0.000171906;0.003736165;0.000788579;0.000404986;0.000522124;0.002741345;0.00191111;0.005277778;0.000442771;0.002112728;0.006345957;0.002842115;0.00010309;0.000222616;0.002099276;0.003054226;0;1.93E-07;1.50E-06;0.00014253;0;5.23E-06;0.009483178;3.47E-05;0.004106444;0.004266333;0.448828617;0;0.00134796;0.002818548;0.000108992;0.029052276;0.010637312;0.004156395;0.001836305;0.00855157;0.022440487;3.11E-05;0.1388964;0.000636109
Albania;Number;32.44542685;152.1021606;56.96864605;51;4.210292555;0;161.3908025;3.251403301;1.276012143;2.972315224;0.758570401;30.27747361;61.22239402;452.8770811;294.1574315;12.58375838;24.529817;21.48501138;28.46518636;19.13513379;916.7132181;12.94210655;20.92456686;0.039475522;3.19053;0.337140129;1.392711654;1.667082205;0;0;1.304380177;0;0;0;0.217332288;0;0;272.0716393;295.9157995;157.3862404;48.05344714;8.283111543;17.84802119;42.35114593;603.0731859;10.07294044;143.2908687;32.67907201;25.5226398;332.702696;242.7904654;28.53188956;0.234897144;5.013929217;98.69746591;35.8001242;17.73809007;11.20594643;248.1852918;51.03713224;33.38779496;5.882387488;63.13441648;18.04337449;28.99072722;0.007697971;175.0879496;11.05254781;1.646464934;52.58007899;14.41016262;25.2634245;51.22440457;288.1070096;26.99041508;43.56103301;60.09636674;10.40520875;97.85265301;46.31078588;16.18677168;71.51456208;8.70361944;25.85694323;117.8920565;10.55865643;0.028808056;0.320993455;1.943186424;2.774140666;50.68440601;25.98962168;3.790748829;3.687575697;213.3926631;18.38225064;5.529717126;14.08202929;63.83854762;29.6045002;145.4347471;16.35926417;41.36324025;289.3040513;407.7773634;6.790022047;3.584177633;38.50924951;24.36374347;0;0.003874044;0.743678049;0.014357131;0;0.18710741;456.7293844;1.436417732;328.7876584;27.50308099;6008.145447;0;31.61688337;88.08133393;0.855996731;1158.093497;257.5821864;64.02958768;44.14914159;386.7537167;385.1936151;0.787798384;5604.584165;14.64502284
Albania;Percent;0.00142977;0.006694571;0.002509712;0.002281442;0.000185343;0;0.007201149;0.000144258;5.63E-05;0.000132536;3.34E-05;0.001336584;0.002696838;0.019936089;0.012947135;0.000555763;0.001082049;0.000948722;0.001253301;0.000843965;0.04057302;0.000571887;0.000924188;1.75E-06;0.000141478;1.49E-05;6.19E-05;7.38E-05;0;0;5.83E-05;0;0;0;9.59E-06;0;0;0.012010725;0.013055366;0.00695358;0.0021181;0.000365309;0.000787041;0.001869035;0.026601494;0.000443929;0.006320962;0.001442059;0.001125062;0.014650959;0.010695142;0.001256776;1.04E-05;0.000222964;0.004350439;0.001580025;0.000782788;0.000494304;0.010950069;0.002252408;0.001468492;0.000258864;0.002785118;0.000793491;0.001276083;3.38E-07;0.007715984;0.000486959;7.36E-05;0.002316182;0.000634563;0.001110763;0.002258002;0.012682818;0.001187768;0.001921034;0.002645797;0.000458712;0.004307347;0.002040828;0.000714374;0.003154593;0.000383842;0.001140725;0.005250472;0.000466608;1.27E-06;1.41E-05;8.57E-05;0.000121773;0.002233091;0.001146997;0.000167016;0.000162676;0.009390243;0.000809631;0.000243576;0.000619613;0.002810863;0.001303178;0.00640728;0.000721333;0.001822887;0.01275058;0.017976857;0.000300327;0.000158086;0.001699183;0.001077633;0;1.71E-07;3.28E-05;6.34E-07;0;8.31E-06;0.020188258;6.32E-05;0.014489367;0.001212292;0.265029317;0;0.00139669;0.003872749;3.77E-05;0.050947862;0.011337673;0.002819244;0.001943851;0.017023943;0.016969841;3.48E-05;0.24734904;0.000646326
Brazil;Number;3246.057089;13503.21994;65907.23881;22;75.50882099;0;29660.56227;7648.439506;572.1302552;445.610815;236.969373;1578.558446;12550.59339;22977.73822;5822.112268;1034.938794;4399.402554;7117.362343;5445.184983;5769.029459;54594.03344;2007.813554;468.1397338;1.396197144;61.53296823;110.5229668;0.417453243;281.4667707;117.819176;6523.32163;1035.347693;0;536.9992674;102.2436718;7.622819285;525.5135443;4.627361174;29811.83123;21425.70805;10811.36805;10532.84888;2770.407789;2450.494664;4842.814886;68696.56704;486.9872652;2849.421532;3254.603483;1263.066052;38028.63323;44528.96765;1644.677404;244.9088973;241.8906094;19855.7005;6110.0862;1660.596684;190.4744272;9564.011507;2933.896329;413.0219005;1466.987893;1889.400059;9705.309827;1126.534132;6.595351375;65366.09947;5484.627591;15560.83278;5563.602597;527.0484891;3867.650425;5304.36374;14977.34711;2469.729878;2744.172385;5324.855042;448.7395641;4622.957891;5565.523787;1912.259493;9936.848701;621.4625516;2784.213653;17413.27562;106.0406335;33.39958277;1092.388935;267.9276483;1935.027976;2725.0783;2944.948162;217.8799063;1301.425249;10556.25031;1190.706803;960.3640877;672.5665542;6332.275905;3963.733953;8796.017986;1411.763852;2715.168643;12244.09728;10379.03955;7513.562892;5629.372097;5831.619704;4213.33898;0;7.117744464;50.25305607;1.456720293;11.31750457;16.39538749;88640.56366;57.80432325;42336.32193;22053.45097;171246.3412;1.188754168;7067.61881;5451.500776;563.6903293;36987.10832;20120.98366;11074.54424;3093.313469;23340.87349;27051.83639;1617.769475;131007.0263;2488.468539
Brazil;Percent;0.002300438;0.009569633;0.046708182;1.56E-05;5.35E-05;0;0.021013029;0.00542039;0.000405532;0.000315763;0.000167939;0.001118695;0.008894601;0.016284578;0.004126168;0.000733482;0.003117894;0.005044459;0.003859011;0.004089057;0.038690223;0.001422766;0.000331722;9.89E-07;4.36E-05;7.83E-05;2.96E-07;0.000199479;8.35E-05;0.004622548;0.000734382;0;0.000380574;7.25E-05;5.40E-06;0.000372405;3.28E-06;0.021131437;0.015184552;0.007662353;0.007464542;0.001963269;0.001736542;0.003432198;0.048688649;0.000345137;0.002019517;0.002306539;0.00089517;0.026950214;0.031557758;0.001165595;0.000173565;0.000171363;0.01407225;0.00433001;0.001176843;0.000134985;0.006778425;0.002079222;0.000292737;0.00103964;0.001338998;0.006878017;0.000798415;4.67E-06;0.046327534;0.003886953;0.011030175;0.003942908;0.00037351;0.002740905;0.00375949;0.010614647;0.001750498;0.001944899;0.003773808;0.000318017;0.003276287;0.003944429;0.001355202;0.007042331;0.000440414;0.001973007;0.01233717;7.51E-05;2.37E-05;0.000774149;0.000189846;0.001371368;0.001931347;0.002087029;0.00015442;0.000922306;0.007480831;0.00084391;0.000680582;0.000476664;0.004487722;0.002809077;0.006233749;0.001000517;0.001924233;0.008677583;0.007355626;0.005324599;0.00398972;0.004132907;0.00298574;0;5.05E-06;3.56E-05;1.03E-06;8.02E-06;1.16E-05;0.062821044;4.10E-05;0.030004922;0.015629634;0.1213652;8.43E-07;0.005008768;0.003863434;0.000399496;0.026213578;0.01426031;0.007849236;0.002192348;0.016541603;0.019171921;0.001146397;0.092847921;0.001763623
Austria;Number;15.7858064;1417.599243;70.45850322;11;35.40727519;0;114.7287756;2.33195552;9.288182358;1.758459975;2.621756633;50.12194013;424.9542163;1027.186023;799.4048791;101.1217046;242.9954576;188.0716802;125.7688573;239.7063677;4801.872287;30.83882342;25.06341958;0.006666903;0.077682873;0.43801445;0.016319769;5.544405841;0;0;1.288035258;0;0;0;0.104636186;0;0;2984.769302;1811.017244;1453.341687;420.493867;732.0340158;111.2437312;1211.644874;3113.01576;20.24974752;78.11410603;169.8813239;24.59785215;1809.448946;491.4933655;69.79995292;4.329693474;10.2653026;1690.209932;55.52238357;42.48062653;31.19812023;1039.687529;113.2650498;110.1934927;183.7962708;167.6750822;516.7298551;139.6188907;4.095787411;2339.990151;50.07521305;35.46686177;299.7334842;28.53225124;221.892786;361.224545;1905.645555;387.9111513;131.9777573;576.4983899;18.8374421;614.9583297;715.8818878;45.23353335;946.0289365;53.43336925;157.0558211;167.2774513;1.987951813;0.444269246;0.909559632;0.870703822;2.804632147;61.27460363;214.6756001;2.187058721;13.06557656;560.8127107;88.23004692;104.1533627;36.72187202;687.122013;433.5001271;826.8303097;337.9424549;317.8148561;770.2462302;494.7099647;124.8640359;55.47996329;201.1661508;102.7118487;0;0.555734464;0.257800766;0.008021989;0;0.449230242;1205.135186;0.328860695;3367.065322;359.5481924;18087.01953;0;256.7956607;143.8640809;7.54014823;4212.139262;1775.91639;239.3200683;230.6324155;1693.074958;2603.190803;20.27054653;5374.381141;58.54966615
Austria;Percent;0.000191362;0.017185003;0.000854123;0.00013336;0.000429225;0;0.001390188;2.83E-05;0.000112598;2.13E-05;3.18E-05;0.000607612;0.005151514;0.012452082;0.009690865;0.001225878;0.002945703;0.002279998;0.001524637;0.00290579;0.058218031;0.00037383;0.000303819;8.08E-08;9.41E-07;5.31E-06;1.98E-07;6.72E-05;0;0;1.56E-05;0;0;0;1.27E-06;0;0;0.036183445;0.021955009;0.017618625;0.005097508;0.008872931;0.001348521;0.014688427;0.037737532;0.000245475;0.000946941;0.002059422;0.000298187;0.021935083;0.005958054;0.000846141;5.25E-05;0.00012438;0.020489877;0.000673053;0.000514973;0.000378198;0.012603937;0.001373047;0.001335882;0.002228049;0.002032647;0.006264063;0.001692498;4.97E-05;0.028366699;0.00060704;0.00042998;0.003633463;0.00034588;0.002689869;0.004378933;0.02310126;0.004702477;0.00159997;0.006988607;0.000228359;0.007454905;0.008678325;0.000548331;0.011468025;0.00064771;0.001903806;0.002027391;2.41E-05;5.39E-06;1.10E-05;1.06E-05;3.40E-05;0.000742782;0.00260242;2.65E-05;0.000158396;0.006798464;0.00106958;0.001262591;0.000445155;0.008329926;0.005255145;0.010023615;0.004096842;0.003852809;0.009337436;0.005997195;0.001513657;0.000672602;0.002438675;0.001245094;0;6.74E-06;3.13E-06;9.73E-08;0;5.45E-06;0.014609477;3.99E-06;0.040818384;0.004358625;0.219262928;0;0.00311303;0.001743989;9.14E-05;0.05106186;0.021528624;0.002901113;0.002795871;0.020523624;0.031557301;0.000245735;0.065152215;0.000709768
Saint Vincent and the Grenadines;Number;1.123992421;8.212377431;22.61579188;0;0.284084765;0;12.68343199;6.702337171;0.825652588;0.256196736;0.054345922;2.794108775;3.347815372;14.88631671;4.185262238;1.547928208;0.524349057;1.764291323;1.872775252;4.396920289;21.8827785;1.274557188;0.547874553;0.008836623;0.005041025;0.015189562;0;0.085375974;0;0;0;0;0;0;0.000615773;0.043062959;0;45.17134233;6.096137507;7.596312165;4.126329283;2.06012696;0.965185426;2.391294197;14.01962185;0.179779366;3.852653474;1.305075627;0.708188313;18.92252988;9.691785018;0.94842374;0.011035057;0.102298774;9.262185193;6.520052283;2.821983271;0.133610142;6.756079136;3.677849515;0.237938431;0.680527803;1.729080112;7.815420878;0.323224059;0.001203816;107.4912579;2.675059199;19.95521508;5.244920544;0.863478808;2.04344043;1.567271991;8.566117109;0.899084098;1.424840468;4.023819247;0.122548111;2.294410027;3.602736031;3.606086751;11.88043157;0.322572667;2.056251962;5.198796287;0.138169953;0.000506747;0.061649701;0.21956502;1.204845569;3.264148387;2.248472004;0.173450173;0.528201879;2.386783921;1.269766903;0.257402678;0.663402223;9.045836999;2.340567467;5.851424461;1.428049919;2.201331361;7.951462756;16.40914425;4.000457095;2.814525411;7.436004109;2.515638121;0;0.003374962;0.011873954;0.008936012;0.008299544;0.008887036;39.27581963;0.054913892;46.43044486;8.557828335;159.461535;0.056789416;3.414352306;3.905281886;0.627941157;14.06301971;20.43188677;13.35913329;5.269256543;47.9254336;18.63396852;6.115357934;108.8436699;1.197472625
Saint Vincent and the Grenadines;Percent;0.001094788;0.008000099;0.022027622;0;0.000276956;0;0.012276511;0.006531124;0.000804443;0.000249433;5.29E-05;0.00272237;0.003262154;0.014509812;0.004078697;0.001507978;0.000511136;0.001719719;0.001824062;0.004284847;0.021365294;0.001240131;0.000532908;8.58E-06;4.89E-06;1.48E-05;0;8.32E-05;0;0;0;0;0;0;6.00E-07;4.19E-05;0;0.044044856;0.005940645;0.007409447;0.004023191;0.002007387;0.000940274;0.002330684;0.013669878;0.000175273;0.003753935;0.00127214;0.000689925;0.018434513;0.009438506;0.000923477;1.08E-05;9.90E-05;0.009030885;0.006348997;0.002748923;0.000130061;0.006589496;0.003581666;0.000231734;0.000662872;0.001684071;0.007612246;0.000314799;1.17E-06;0.104777729;0.002606732;0.019514217;0.005110754;0.000841404;0.001990794;0.001527581;0.008348737;0.000876094;0.001389412;0.003920568;0.000119412;0.002235331;0.003512292;0.003511633;0.011572024;0.00031459;0.002003141;0.005041937;0.000134422;4.94E-07;6.00E-05;0.000213691;0.00117189;0.003179228;0.00219116;0.000168891;0.000514598;0.002324897;0.001237345;0.00025077;0.00064612;0.008814334;0.002280274;0.005700924;0.001392104;0.00214447;0.007747245;0.015994266;0.003896182;0.002744974;0.007248037;0.002449626;0;3.29E-06;1.16E-05;8.70E-06;8.08E-06;8.65E-06;0.038289431;5.35E-05;0.045248796;0.008342342;0.155477724;5.52E-05;0.003327684;0.003805342;0.00061221;0.013705666;0.019905308;0.013012023;0.005135246;0.046723438;0.018163076;0.005965921;0.106121759;0.001166844
Northern Mariana Islands;Number;0.884932956;7.879494446;2.69610256;0;0.030696913;0;1.621770084;0.939813877;0.009673793;0.541912282;0.099635042;0.64385186;1.423919096;5.252903398;4.289594952;0.151939902;0.393564705;1.40465258;0.59898991;1.314511909;5.347589549;0.338083867;0.101900059;0.000913201;0.083572978;0.005599564;0.220072615;0.021772111;0;0;0;0;0;0;0.001733723;0.002700508;0;2.843973798;2.010572846;1.959749172;0.929188028;0.166767502;0.383413038;0.958807582;13.27498402;0.009368628;2.153595104;1.300046841;0.630692289;12.79696343;5.767250627;0.394435195;0.003773572;0.037604785;2.98993371;3.375144784;0.439080072;0.051172161;2.500861503;0.375319095;0.061390106;0.036647283;0.473564144;1.906712286;0.316491866;0.000115744;27.09424206;1.1597437;0.590004223;3.358197651;1.568726267;0.658201251;0.357226412;3.678849579;0.206858247;0.378439426;1.193186365;0.010497638;0.772939266;1.093023259;0.143740447;2.564974146;0.073674613;0.275253541;1.106510668;0.001434793;0.00237916;0.004226296;0.026925685;0.449390939;0.636521046;0.814859642;0.013652598;0.034262836;1.228824203;0.373706202;0.064417462;0.063542375;1.527949539;0.959067294;1.9307349;0.356871479;1.254935155;2.047068419;2.092475075;2.127994178;2.441672375;1.366102016;1.028916874;0;0.118391374;0.022341578;0.002839516;0.001440796;0.002608089;10.51566576;0.000565943;23.96259276;2.314650365;64.4505371;0;0.956602717;0.300354565;0.15130602;21.84116567;6.778499996;4.00449898;2.028475787;4.230287736;8.10454468;0.271180503;38.75798383;0.071553389
Northern Mariana Islands;Percent;0.002519579;0.02244175;0.007671738;0;8.75E-05;0;0.004632061;0.002681095;2.76E-05;0.001546513;0.000283894;0.001834606;0.00406556;0.014987213;0.012239391;0.000433175;0.001123808;0.00401024;0.001707785;0.003753277;0.015258357;0.000963143;0.000290297;2.60E-06;0.000237321;1.60E-05;0.000625562;6.21E-05;0;0;0;0;0;0;4.95E-06;7.70E-06;0;0.008115157;0.005735587;0.005597394;0.002653539;0.000476196;0.001092472;0.002736066;0.037927416;2.68E-05;0.006145024;0.00370504;0.001799038;0.03648508;0.016418784;0.001122499;1.08E-05;0.000107375;0.00853114;0.009606695;0.001250874;0.000145904;0.007148237;0.001068329;0.000174869;0.000104489;0.001351263;0.005429695;0.000900848;3.29E-07;0.077314118;0.003308476;0.001693333;0.009584356;0.004476784;0.001879032;0.001019896;0.010495823;0.000590153;0.00108066;0.003398889;2.99E-05;0.002205181;0.003117831;0.000410104;0.007312004;0.000210186;0.000784167;0.003152838;4.09E-06;6.79E-06;1.20E-05;7.69E-05;0.001276794;0.001813288;0.002321486;3.88E-05;9.78E-05;0.003502278;0.001066508;0.000183816;0.000181182;0.004356339;0.002737353;0.005505442;0.00101899;0.003575478;0.005839992;0.005971775;0.006074775;0.006966009;0.00389934;0.002931669;0;0.000337423;6.37E-05;8.12E-06;4.10E-06;7.44E-06;0.030017067;1.62E-06;0.068368265;0.006605269;0.183942682;0;0.002734053;0.00085765;0.000431059;0.062372488;0.019303472;0.011401161;0.005778769;0.012106518;0.023131288;0.000774578;0.110644503;0.00020446
Cameroon;Number;381.9782753;2260.190863;915.6801536;43;128.2245039;0;15687.77267;899.1188097;66.11144004;1365.649383;378.3956149;241.2937771;681.5126585;1477.16996;84.72707441;57.55731785;103.2719619;256.2479316;524.8541723;327.4719866;1504.541153;2791.129787;158.3366956;15.1013131;1411.465049;104.5686062;2320.606426;106.9168009;22651.81723;0;10.13827523;6.606645072;258.5329323;22.0581145;2.280800867;0.179147348;23.66893598;1957.557796;744.5637062;349.8636914;174.5091168;38.18957647;152.0045695;162.200156;2311.476693;7.680622551;1505.768013;76.93978338;263.8565123;4130.787073;6401.249993;395.8166082;3.310339764;297.0716882;1041.515523;609.0072511;571.8895447;406.3036319;501.9783329;716.75171;36.0786644;10.8885082;252.9325305;186.9166243;79.03866501;0.393003993;5186.971993;6551.458402;23172.25198;222.8202112;143.2792568;49.04130284;133.0343064;866.4366404;32.01269745;44.80533229;270.4119377;13.14693677;102.1540306;313.8841319;1330.90442;349.8404444;23.55332303;133.648912;4626.558634;13.33999978;0.209584789;91.7834863;422.7183024;2917.206308;524.4031766;458.1513865;8.040293854;54.89083292;306.0293503;19.29775747;19.80665236;45.11082309;542.3969038;119.3458885;694.1029273;46.53110394;291.3414364;639.6986104;1163.581976;17855.49724;281.2721311;758.2713547;440.6116472;625.861857;567.1303015;1273.275833;76.15179541;16.82918381;11.04028865;17015.20529;1.039952337;4782.916303;749.9874416;10618.8617;0;799.9067362;183.6646511;430.1659444;1607.330556;1461.882072;1489.085179;155.828537;1378.966249;1114.281893;15.82182007;10838.09574;123.337417
Cameroon;Percent;0.00183732;0.010868327;0.004398979;0.000209199;0.000617829;0;0.076148478;0.004334414;0.000318259;0.006624529;0.001819557;0.00116398;0.003286723;0.00712214;0.000407989;0.000276794;0.000498046;0.001236657;0.002523322;0.001576958;0.007270212;0.013430951;0.000761231;7.27E-05;0.006772983;0.00050458;0.011190194;0.000515479;0.108954274;0;4.88E-05;3.17E-05;0.001243762;0.000105906;1.10E-05;8.60E-07;0.000113732;0.009449059;0.003586346;0.001692793;0.000841587;0.000184401;0.000731525;0.000780271;0.011157692;3.69E-05;0.007250741;0.000370477;0.001267303;0.019871853;0.030790848;0.001903234;1.60E-05;0.001425095;0.005022347;0.00293166;0.002755532;0.001955052;0.002428708;0.003447112;0.000173133;5.24E-05;0.001214871;0.000898965;0.000380075;1.88E-06;0.025016038;0.031521358;0.112556927;0.001072653;0.000688665;0.000236135;0.000641297;0.004177044;0.000154023;0.000215998;0.001299704;6.32E-05;0.000491998;0.001514477;0.006408255;0.001684395;0.000113922;0.000641969;0.022335947;6.44E-05;1.01E-06;0.00044632;0.002028697;0.013970221;0.002521229;0.002204998;3.86E-05;0.000264267;0.001471414;9.29E-05;9.53E-05;0.000216887;0.002608503;0.000574662;0.003339395;0.000224678;0.001402754;0.003078527;0.005606654;0.086073435;0.001355534;0.00365226;0.002119571;0.003044875;0.002723976;0.006128153;0.000365614;8.11E-05;5.33E-05;0.082031377;5.01E-06;0.023039275;0.003613099;0.051257237;0;0.003850078;0.000884776;0.002071407;0.007749761;0.007025888;0.00715213;0.000750433;0.00666222;0.005372634;7.67E-05;0.052264802;0.000594538
